pitcher_name,pitcher_id,game_date,season,team,opponent,strikeouts,innings_pitched,batters_faced,hits,walks,is_home,park_k_factor,days_rest,game_id
Zach Davies,10076,2023-07-01,2023,SFG,PIT,9,6.0,21,7,4,0,1.0,4,2023_10076_14
Zach Davies,10076,2023-07-04,2023,SFG,MIA,11,4.7,19,4,2,1,1.03,3,2023_10076_15
Zach Davies,10076,2023-07-05,2023,SFG,CLE,4,5.3,29,8,2,1,1.03,1,2023_10076_16
Zach Davies,10076,2023-07-20,2023,SFG,TEX,2,3.0,11,3,0,0,0.99,15,2023_10076_17
Zach Davies,10076,2023-07-23,2023,SFG,NYM,6,5.0,23,3,2,1,1.03,3,2023_10076_18
Zach Davies,10076,2023-07-24,2023,SFG,SEA,5,3.3,11,2,0,1,1.03,1,2023_10076_19
Zach Davies,10076,2023-07-27,2023,SFG,OAK,1,6.0,22,6,2,0,1.0,3,2023_10076_20
Zach Davies,10076,2023-08-03,2023,SFG,BAL,7,5.7,26,5,2,1,1.03,7,2023_10076_21
Zach Davies,10076,2023-08-08,2023,SFG,WSN,4,4.3,15,5,2,0,1.01,5,2023_10076_22
Zach Davies,10076,2023-08-10,2023,SFG,TBR,7,3.7,14,3,2,1,1.03,2,2023_10076_23
Zach Davies,10076,2023-08-11,2023,SFG,CLE,6,5.3,21,6,1,1,1.03,1,2023_10076_24
Zach Davies,10076,2023-08-13,2023,SFG,CHC,1,5.0,22,5,2,1,1.03,2,2023_10076_25
Zach Davies,10076,2023-08-18,2023,SFG,PIT,5,3.7,12,6,2,1,1.03,5,2023_10076_26
Zach Davies,10076,2023-08-21,2023,SFG,PHI,8,4.7,17,6,1,0,1.01,3,2023_10076_27
Zach Davies,10076,2023-09-01,2023,SFG,SDP,7,5.3,21,4,2,1,1.03,11,2023_10076_28
Zach Davies,10076,2023-09-04,2023,SFG,MIN,0,3.3,12,3,1,1,1.03,3,2023_10076_29
Zach Davies,10076,2023-09-10,2023,SFG,TOR,8,4.7,21,3,1,0,1.0,6,2023_10076_30
Glenn Otto,10077,2023-04-03,2023,LAD,CHW,13,8.0,36,8,3,1,1.03,5,2023_10077_0
Glenn Otto,10077,2023-04-10,2023,LAD,SDP,7,6.0,29,6,2,1,1.03,7,2023_10077_1
Glenn Otto,10077,2023-04-16,2023,LAD,MIA,4,5.0,22,6,2,1,1.03,6,2023_10077_2
Glenn Otto,10077,2023-04-18,2023,LAD,HOU,5,4.3,20,5,1,1,1.03,2,2023_10077_3
Glenn Otto,10077,2023-04-22,2023,LAD,SFG,5,5.7,19,5,1,1,1.03,4,2023_10077_4
Glenn Otto,10077,2023-04-25,2023,LAD,NYY,12,7.3,31,10,2,0,0.99,3,2023_10077_5
Glenn Otto,10077,2023-05-10,2023,LAD,CHW,4,5.0,19,3,1,0,0.99,15,2023_10077_6
Glenn Otto,10077,2023-05-14,2023,LAD,BAL,7,3.3,11,4,1,1,1.03,4,2023_10077_7
Glenn Otto,10077,2023-06-01,2023,LAD,HOU,5,7.0,24,4,4,1,1.03,18,2023_10077_8
Glenn Otto,10077,2023-06-02,2023,LAD,WSN,2,5.3,21,5,3,1,1.03,1,2023_10077_9
Glenn Otto,10077,2023-06-09,2023,LAD,CHC,2,3.7,14,1,1,0,0.97,7,2023_10077_10
Glenn Otto,10077,2023-06-19,2023,LAD,ATL,1,3.0,10,4,0,0,1.02,10,2023_10077_11
Glenn Otto,10077,2023-06-21,2023,LAD,CHW,6,5.3,25,5,2,0,0.99,2,2023_10077_12
Glenn Otto,10077,2023-07-03,2023,LAD,PHI,5,5.0,19,6,3,0,1.01,12,2023_10077_13
Glenn Otto,10077,2023-07-13,2023,LAD,MIL,13,6.0,24,8,2,0,1.05,10,2023_10077_14
Glenn Otto,10077,2023-07-22,2023,LAD,NYY,10,7.0,28,7,3,0,0.99,9,2023_10077_15
Glenn Otto,10077,2023-07-23,2023,LAD,MIA,12,5.7,27,9,3,1,1.03,1,2023_10077_16
Glenn Otto,10077,2023-07-24,2023,LAD,CHW,8,7.0,29,10,1,1,1.03,1,2023_10077_17
Glenn Otto,10077,2023-07-26,2023,LAD,CIN,7,7.3,29,8,3,1,1.03,2,2023_10077_18
Glenn Otto,10077,2023-08-01,2023,LAD,MIN,5,6.0,25,5,3,1,1.03,6,2023_10077_19
Glenn Otto,10077,2023-08-08,2023,LAD,BOS,8,6.3,29,7,2,1,1.03,7,2023_10077_20
Glenn Otto,10077,2023-08-12,2023,LAD,WSN,9,5.7,29,4,1,0,1.01,4,2023_10077_21
Glenn Otto,10077,2023-08-18,2023,LAD,CHC,10,4.3,19,5,1,1,1.03,6,2023_10077_22
Glenn Otto,10077,2023-08-26,2023,LAD,LAA,9,7.0,28,6,1,0,0.99,8,2023_10077_23
Glenn Otto,10077,2023-09-02,2023,LAD,MIL,5,4.3,16,3,2,1,1.03,7,2023_10077_24
Glenn Otto,10077,2023-09-03,2023,LAD,WSN,7,7.0,29,7,1,0,1.01,1,2023_10077_25
Glenn Otto,10077,2023-09-15,2023,LAD,PHI,3,3.0,13,1,1,1,1.03,12,2023_10077_26
Glenn Otto,10077,2023-09-19,2023,LAD,NYY,7,5.7,24,7,2,0,0.99,4,2023_10077_27
Spenser Watkins,10078,2023-03-31,2023,KCR,CHW,8,4.0,17,2,0,0,0.99,5,2023_10078_0
Spenser Watkins,10078,2023-04-07,2023,KCR,BOS,2,3.7,16,2,1,1,0.96,7,2023_10078_1
Spenser Watkins,10078,2023-04-10,2023,KCR,MIA,4,5.7,26,8,1,1,0.96,3,2023_10078_2
Spenser Watkins,10078,2023-04-17,2023,KCR,CLE,3,3.0,10,5,0,0,1.04,7,2023_10078_3
Spenser Watkins,10078,2023-04-26,2023,KCR,CHW,2,5.7,24,6,2,0,0.99,9,2023_10078_4
Spenser Watkins,10078,2023-05-09,2023,KCR,STL,5,3.0,10,6,3,0,1.0,13,2023_10078_5
Spenser Watkins,10078,2023-05-18,2023,KCR,NYY,9,5.3,22,7,3,0,0.99,9,2023_10078_6
Spenser Watkins,10078,2023-05-22,2023,KCR,NYY,5,3.7,18,4,1,1,0.96,4,2023_10078_7
Spenser Watkins,10078,2023-05-30,2023,KCR,SDP,1,4.3,24,4,0,0,1.08,8,2023_10078_8
Spenser Watkins,10078,2023-06-08,2023,KCR,MIN,9,3.7,15,5,0,0,1.0,9,2023_10078_9
Spenser Watkins,10078,2023-06-18,2023,KCR,CIN,3,4.0,14,3,1,1,0.96,10,2023_10078_10
Spenser Watkins,10078,2023-06-23,2023,KCR,TEX,5,4.3,17,3,1,1,0.96,5,2023_10078_11
Spenser Watkins,10078,2023-06-29,2023,KCR,HOU,4,4.7,24,6,1,0,1.02,6,2023_10078_12
Spenser Watkins,10078,2023-07-18,2023,KCR,MIN,2,5.0,22,5,0,1,0.96,19,2023_10078_13
Spenser Watkins,10078,2023-07-19,2023,KCR,COL,4,6.0,25,7,1,1,0.96,1,2023_10078_14
Spenser Watkins,10078,2023-07-24,2023,KCR,SDP,6,8.3,37,11,2,1,0.96,5,2023_10078_15
Spenser Watkins,10078,2023-08-03,2023,KCR,MIN,4,5.0,23,7,1,0,1.0,10,2023_10078_16
Spenser Watkins,10078,2023-08-15,2023,KCR,SFG,6,6.0,22,5,2,0,1.03,12,2023_10078_17
Spenser Watkins,10078,2023-09-08,2023,KCR,MIL,8,4.3,19,5,0,1,0.96,24,2023_10078_18
Spenser Watkins,10078,2023-09-09,2023,KCR,PIT,2,6.0,23,6,1,1,0.96,1,2023_10078_19
Spenser Watkins,10078,2023-09-28,2023,KCR,MIN,6,5.3,24,8,0,0,1.0,19,2023_10078_20
Austin Gomber,10079,2023-04-01,2023,TOR,LAD,5,4.7,23,5,1,0,1.03,5,2023_10079_0
Austin Gomber,10079,2023-04-04,2023,TOR,SEA,1,4.3,19,2,0,0,1.04,3,2023_10079_1
Austin Gomber,10079,2023-04-10,2023,TOR,ATL,1,5.0,17,6,3,1,1.0,6,2023_10079_2
Austin Gomber,10079,2023-04-19,2023,TOR,SFG,2,7.3,31,10,4,0,1.03,9,2023_10079_3
Austin Gomber,10079,2023-04-22,2023,TOR,ARI,3,4.0,16,2,1,1,1.0,3,2023_10079_4
Austin Gomber,10079,2023-04-30,2023,TOR,LAD,5,7.7,31,6,3,1,1.0,8,2023_10079_5
Austin Gomber,10079,2023-05-06,2023,TOR,WSN,9,5.0,17,9,2,0,1.01,6,2023_10079_6
Austin Gomber,10079,2023-05-07,2023,TOR,WSN,2,6.0,29,8,3,0,1.01,1,2023_10079_7
Austin Gomber,10079,2023-05-17,2023,TOR,NYY,6,5.3,24,4,1,0,0.99,10,2023_10079_8
Austin Gomber,10079,2023-05-20,2023,TOR,BAL,7,4.3,19,3,1,0,1.0,3,2023_10079_9
Austin Gomber,10079,2023-05-23,2023,TOR,DET,5,5.3,22,4,1,0,1.0,3,2023_10079_10
Austin Gomber,10079,2023-05-31,2023,TOR,TBR,2,3.0,11,4,1,0,1.05,8,2023_10079_11
Austin Gomber,10079,2023-06-09,2023,TOR,MIA,7,6.3,24,8,2,0,0.98,9,2023_10079_12
Austin Gomber,10079,2023-06-12,2023,TOR,COL,2,4.0,16,4,1,1,1.0,3,2023_10079_13
Austin Gomber,10079,2023-06-22,2023,TOR,OAK,3,5.0,19,6,0,1,1.0,10,2023_10079_14
Austin Gomber,10079,2023-06-23,2023,TOR,TEX,1,3.7,18,1,2,0,0.99,1,2023_10079_15
Austin Gomber,10079,2023-07-18,2023,TOR,HOU,6,9.0,35,11,3,1,1.0,25,2023_10079_16
Austin Gomber,10079,2023-07-21,2023,TOR,KCR,8,8.0,33,7,2,0,0.96,3,2023_10079_17
Austin Gomber,10079,2023-07-26,2023,TOR,PHI,8,6.3,29,6,2,1,1.0,5,2023_10079_18
Austin Gomber,10079,2023-08-24,2023,TOR,MIL,0,4.3,15,5,2,1,1.0,29,2023_10079_19
Austin Gomber,10079,2023-08-30,2023,TOR,MIL,4,5.7,22,5,1,1,1.0,6,2023_10079_20
Austin Gomber,10079,2023-09-19,2023,TOR,BOS,3,6.7,36,6,2,1,1.0,20,2023_10079_21
Austin Gomber,10079,2023-09-22,2023,TOR,MIL,5,6.3,31,6,3,0,1.05,3,2023_10079_22
Austin Gomber,10079,2023-09-28,2023,TOR,SDP,4,7.0,32,8,2,1,1.0,6,2023_10079_23
Chad Kuhl,10080,2023-03-28,2023,SDP,OAK,6,6.7,24,7,3,0,1.0,5,2023_10080_0
Chad Kuhl,10080,2023-03-29,2023,SDP,CLE,10,7.3,31,9,3,0,1.04,1,2023_10080_1
Chad Kuhl,10080,2023-03-30,2023,SDP,PIT,12,8.0,30,8,2,1,1.08,1,2023_10080_2
Chad Kuhl,10080,2023-04-08,2023,SDP,CIN,6,7.0,29,5,2,0,1.0,9,2023_10080_3
Chad Kuhl,10080,2023-04-11,2023,SDP,PHI,7,6.0,25,7,1,0,1.01,3,2023_10080_4
Chad Kuhl,10080,2023-04-13,2023,SDP,MIA,2,6.7,27,7,3,0,0.98,2,2023_10080_5
Chad Kuhl,10080,2023-04-30,2023,SDP,CHC,20,8.0,33,6,4,0,0.97,17,2023_10080_6
Chad Kuhl,10080,2023-05-01,2023,SDP,TBR,17,6.3,28,7,3,1,1.08,1,2023_10080_7
Chad Kuhl,10080,2023-05-08,2023,SDP,CHW,10,5.3,24,5,2,0,0.99,7,2023_10080_8
Chad Kuhl,10080,2023-05-09,2023,SDP,WSN,7,4.3,15,7,1,1,1.08,1,2023_10080_9
Chad Kuhl,10080,2023-05-11,2023,SDP,CHW,8,5.7,20,6,1,0,0.99,2,2023_10080_10
Chad Kuhl,10080,2023-05-15,2023,SDP,MIL,12,6.7,28,7,2,0,1.05,4,2023_10080_11
Chad Kuhl,10080,2023-05-19,2023,SDP,OAK,10,8.0,31,6,3,0,1.0,4,2023_10080_12
Chad Kuhl,10080,2023-05-20,2023,SDP,BOS,7,5.3,24,5,3,1,1.08,1,2023_10080_13
Chad Kuhl,10080,2023-06-08,2023,SDP,PHI,8,5.0,18,5,1,1,1.08,19,2023_10080_14
Chad Kuhl,10080,2023-06-11,2023,SDP,SFG,5,6.7,31,8,2,0,1.03,3,2023_10080_15
Chad Kuhl,10080,2023-06-14,2023,SDP,CLE,7,6.3,26,9,3,0,1.04,3,2023_10080_16
Chad Kuhl,10080,2023-06-15,2023,SDP,STL,13,6.7,23,6,2,0,1.0,1,2023_10080_17
Chad Kuhl,10080,2023-06-24,2023,SDP,BAL,2,6.7,30,9,3,0,1.0,9,2023_10080_18
Chad Kuhl,10080,2023-07-02,2023,SDP,WSN,10,7.0,28,7,2,0,1.01,8,2023_10080_19
Chad Kuhl,10080,2023-07-13,2023,SDP,WSN,5,6.0,27,8,1,1,1.08,11,2023_10080_20
Chad Kuhl,10080,2023-07-16,2023,SDP,DET,6,6.0,23,3,2,0,1.0,3,2023_10080_21
Chad Kuhl,10080,2023-08-18,2023,SDP,DET,13,6.0,26,7,2,1,1.08,30,2023_10080_22
Chad Kuhl,10080,2023-09-01,2023,SDP,OAK,2,4.3,17,5,1,0,1.0,14,2023_10080_23
Chad Kuhl,10080,2023-09-12,2023,SDP,OAK,3,4.7,20,5,1,0,1.0,11,2023_10080_24
Chad Kuhl,10080,2023-09-14,2023,SDP,CIN,8,7.0,29,9,2,1,1.08,2,2023_10080_25
Chad Kuhl,10080,2023-09-20,2023,SDP,ARI,7,6.7,28,6,2,1,1.08,6,2023_10080_26
Chad Kuhl,10080,2023-09-23,2023,SDP,MIL,6,8.3,40,9,3,0,1.05,3,2023_10080_27
Chad Kuhl,10080,2023-09-24,2023,SDP,TEX,4,5.7,23,4,0,1,1.08,1,2023_10080_28
Chad Kuhl,10080,2023-09-25,2023,SDP,LAD,5,4.7,21,3,2,1,1.08,1,2023_10080_29
Chad Kuhl,10080,2023-09-30,2023,SDP,TBR,6,5.3,25,5,0,1,1.08,5,2023_10080_30
Antonio Senzatela,10081,2023-03-31,2023,PHI,ATL,0,3.0,13,4,0,1,1.01,5,2023_10081_0
Antonio Senzatela,10081,2023-04-02,2023,PHI,COL,3,3.0,11,2,0,0,0.92,2,2023_10081_1
Antonio Senzatela,10081,2023-04-11,2023,PHI,MIN,4,4.7,17,7,1,1,1.01,9,2023_10081_2
Antonio Senzatela,10081,2023-04-12,2023,PHI,SEA,4,4.3,16,4,1,1,1.01,1,2023_10081_3
Antonio Senzatela,10081,2023-04-13,2023,PHI,NYY,1,3.3,12,1,1,1,1.01,1,2023_10081_4
Antonio Senzatela,10081,2023-04-17,2023,PHI,MIA,4,4.0,14,4,1,1,1.01,4,2023_10081_5
Antonio Senzatela,10081,2023-05-02,2023,PHI,KCR,2,4.7,20,4,2,0,0.96,15,2023_10081_6
Antonio Senzatela,10081,2023-05-25,2023,PHI,PIT,2,3.0,10,2,1,0,1.0,23,2023_10081_7
Antonio Senzatela,10081,2023-05-28,2023,PHI,SEA,7,5.0,22,6,1,1,1.01,3,2023_10081_8
Antonio Senzatela,10081,2023-06-10,2023,PHI,ARI,0,4.7,20,4,1,1,1.01,13,2023_10081_9
Antonio Senzatela,10081,2023-06-14,2023,PHI,TEX,1,3.3,13,6,0,0,0.99,4,2023_10081_10
Antonio Senzatela,10081,2023-06-27,2023,PHI,ATL,4,4.0,18,6,2,0,1.02,13,2023_10081_11
Antonio Senzatela,10081,2023-06-28,2023,PHI,SEA,4,5.3,22,7,2,0,1.04,1,2023_10081_12
Antonio Senzatela,10081,2023-07-09,2023,PHI,LAD,3,3.7,15,0,1,1,1.01,11,2023_10081_13
Antonio Senzatela,10081,2023-07-19,2023,PHI,ATL,4,4.7,21,2,2,0,1.02,10,2023_10081_14
Antonio Senzatela,10081,2023-07-20,2023,PHI,BOS,3,3.0,13,4,0,1,1.01,1,2023_10081_15
Antonio Senzatela,10081,2023-08-06,2023,PHI,COL,4,3.7,15,5,1,1,1.01,17,2023_10081_16
Antonio Senzatela,10081,2023-08-09,2023,PHI,TOR,3,4.0,15,6,1,0,1.0,3,2023_10081_17
Antonio Senzatela,10081,2023-08-10,2023,PHI,CIN,4,5.3,22,4,3,1,1.01,1,2023_10081_18
Antonio Senzatela,10081,2023-08-11,2023,PHI,CHC,4,3.3,13,2,0,1,1.01,1,2023_10081_19
Antonio Senzatela,10081,2023-08-20,2023,PHI,DET,2,3.7,15,3,2,1,1.01,9,2023_10081_20
Antonio Senzatela,10081,2023-08-28,2023,PHI,STL,6,4.7,21,3,3,1,1.01,8,2023_10081_21
Antonio Senzatela,10081,2023-09-01,2023,PHI,DET,3,6.3,25,8,1,0,1.0,4,2023_10081_22
Antonio Senzatela,10081,2023-09-18,2023,PHI,DET,4,3.7,14,3,0,0,1.0,17,2023_10081_23
Zach Thompson,10082,2023-03-30,2023,ATL,TBR,6,4.7,23,3,1,1,1.02,5,2023_10082_0
Zach Thompson,10082,2023-04-06,2023,ATL,BAL,7,5.3,19,5,1,0,1.0,7,2023_10082_1
Zach Thompson,10082,2023-04-19,2023,ATL,KCR,4,4.0,15,6,1,0,0.96,13,2023_10082_2
Zach Thompson,10082,2023-04-20,2023,ATL,TOR,1,5.3,21,5,0,0,1.0,1,2023_10082_3
Zach Thompson,10082,2023-05-06,2023,ATL,SEA,6,3.7,20,1,1,1,1.02,16,2023_10082_4
Zach Thompson,10082,2023-05-20,2023,ATL,PHI,2,3.7,12,6,1,0,1.01,14,2023_10082_5
Zach Thompson,10082,2023-06-03,2023,ATL,COL,10,5.3,20,5,4,1,1.02,14,2023_10082_6
Zach Thompson,10082,2023-06-04,2023,ATL,CIN,6,5.7,19,5,2,1,1.02,1,2023_10082_7
Zach Thompson,10082,2023-06-05,2023,ATL,MIL,2,7.3,33,9,2,0,1.05,1,2023_10082_8
Zach Thompson,10082,2023-06-09,2023,ATL,CHW,9,5.0,23,4,2,1,1.02,4,2023_10082_9
Zach Thompson,10082,2023-06-14,2023,ATL,NYY,5,3.3,11,1,0,1,1.02,5,2023_10082_10
Zach Thompson,10082,2023-06-17,2023,ATL,CLE,6,4.7,24,8,2,0,1.04,3,2023_10082_11
Zach Thompson,10082,2023-06-18,2023,ATL,STL,9,6.3,26,4,1,0,1.0,1,2023_10082_12
Zach Thompson,10082,2023-07-10,2023,ATL,SFG,1,3.0,14,5,1,1,1.02,22,2023_10082_13
Zach Thompson,10082,2023-07-31,2023,ATL,MIN,6,6.3,25,3,1,1,1.02,21,2023_10082_14
Zach Thompson,10082,2023-08-09,2023,ATL,MIA,3,5.7,25,6,0,1,1.02,9,2023_10082_15
Zach Thompson,10082,2023-08-11,2023,ATL,CIN,7,4.7,22,3,1,0,1.0,2,2023_10082_16
Zach Thompson,10082,2023-08-12,2023,ATL,CHW,3,5.3,22,4,1,1,1.02,1,2023_10082_17
Zach Thompson,10082,2023-08-18,2023,ATL,LAD,1,4.7,20,5,1,1,1.02,6,2023_10082_18
Zach Thompson,10082,2023-08-21,2023,ATL,OAK,4,4.7,20,6,3,1,1.02,3,2023_10082_19
Zach Thompson,10082,2023-08-22,2023,ATL,BAL,4,4.3,17,3,2,0,1.0,1,2023_10082_20
Zach Thompson,10082,2023-08-30,2023,ATL,TEX,4,5.0,20,6,1,0,0.99,8,2023_10082_21
Zach Thompson,10082,2023-09-02,2023,ATL,SFG,3,5.3,20,5,2,0,1.03,3,2023_10082_22
Zach Thompson,10082,2023-09-04,2023,ATL,KCR,2,3.3,15,2,0,1,1.02,2,2023_10082_23
Zach Thompson,10082,2023-09-09,2023,ATL,SDP,4,5.7,27,9,2,0,1.08,5,2023_10082_24
Zach Thompson,10082,2023-09-11,2023,ATL,COL,6,4.7,18,5,2,0,0.92,2,2023_10082_25
Zach Thompson,10082,2023-09-18,2023,ATL,HOU,2,4.7,19,5,2,0,1.02,7,2023_10082_26
Jose Urquidy,10083,2023-03-29,2023,PIT,MIN,7,3.7,15,5,0,0,1.0,5,2023_10083_0
Jose Urquidy,10083,2023-03-31,2023,PIT,COL,6,7.0,29,8,1,0,0.92,2,2023_10083_1
Jose Urquidy,10083,2023-04-05,2023,PIT,MIN,8,5.3,26,4,1,1,1.0,5,2023_10083_2
Jose Urquidy,10083,2023-04-06,2023,PIT,KCR,7,7.3,33,7,4,1,1.0,1,2023_10083_3
Jose Urquidy,10083,2023-04-15,2023,PIT,NYM,6,6.7,26,7,3,1,1.0,9,2023_10083_4
Jose Urquidy,10083,2023-04-21,2023,PIT,MIN,17,6.3,33,4,3,0,1.0,6,2023_10083_5
Jose Urquidy,10083,2023-04-23,2023,PIT,PHI,20,5.7,21,4,0,0,1.01,2,2023_10083_6
Jose Urquidy,10083,2023-04-24,2023,PIT,CHC,8,5.0,19,3,1,0,0.97,1,2023_10083_7
Jose Urquidy,10083,2023-04-26,2023,PIT,LAD,5,5.3,27,9,0,1,1.0,2,2023_10083_8
Jose Urquidy,10083,2023-04-30,2023,PIT,LAD,6,4.7,22,5,2,1,1.0,4,2023_10083_9
Jose Urquidy,10083,2023-05-06,2023,PIT,DET,8,6.0,24,4,3,0,1.0,6,2023_10083_10
Jose Urquidy,10083,2023-05-08,2023,PIT,LAA,6,5.7,24,6,0,1,1.0,2,2023_10083_11
Jose Urquidy,10083,2023-05-10,2023,PIT,WSN,11,7.7,28,8,3,1,1.0,2,2023_10083_12
Jose Urquidy,10083,2023-05-13,2023,PIT,CLE,12,6.3,25,9,1,0,1.04,3,2023_10083_13
Jose Urquidy,10083,2023-06-03,2023,PIT,WSN,9,6.3,24,5,3,0,1.01,21,2023_10083_14
Jose Urquidy,10083,2023-06-23,2023,PIT,PHI,8,6.3,22,7,1,1,1.0,20,2023_10083_15
Jose Urquidy,10083,2023-07-01,2023,PIT,DET,13,6.3,27,7,2,1,1.0,8,2023_10083_16
Jose Urquidy,10083,2023-07-03,2023,PIT,WSN,7,4.7,19,7,1,0,1.01,2,2023_10083_17
Jose Urquidy,10083,2023-07-15,2023,PIT,BAL,12,5.3,23,4,2,0,1.0,12,2023_10083_18
Jose Urquidy,10083,2023-07-16,2023,PIT,MIN,12,8.3,35,9,3,1,1.0,1,2023_10083_19
Jose Urquidy,10083,2023-07-19,2023,PIT,MIL,7,4.3,18,5,0,1,1.0,3,2023_10083_20
Jose Urquidy,10083,2023-07-21,2023,PIT,TOR,4,6.3,28,7,3,1,1.0,2,2023_10083_21
Jose Urquidy,10083,2023-07-25,2023,PIT,TBR,8,3.7,17,5,1,0,1.05,4,2023_10083_22
Jose Urquidy,10083,2023-07-26,2023,PIT,TEX,14,6.0,27,7,0,1,1.0,1,2023_10083_23
Jose Urquidy,10083,2023-08-01,2023,PIT,BAL,7,6.3,28,8,2,0,1.0,6,2023_10083_24
Jose Urquidy,10083,2023-08-17,2023,PIT,LAA,11,4.7,19,4,1,1,1.0,16,2023_10083_25
Jose Urquidy,10083,2023-08-21,2023,PIT,CHC,3,5.0,21,1,2,1,1.0,4,2023_10083_26
Jose Urquidy,10083,2023-08-25,2023,PIT,PHI,4,4.3,16,4,2,0,1.01,4,2023_10083_27
Jose Urquidy,10083,2023-09-08,2023,PIT,MIA,16,7.0,29,6,1,0,0.98,14,2023_10083_28
Jose Urquidy,10083,2023-09-19,2023,PIT,SFG,6,5.7,22,5,1,1,1.0,11,2023_10083_29
Jose Urquidy,10083,2023-09-21,2023,PIT,DET,18,7.0,34,7,3,1,1.0,2,2023_10083_30
Jose Urquidy,10083,2023-09-23,2023,PIT,TEX,20,7.0,28,7,2,1,1.0,2,2023_10083_31
Jose Urquidy,10083,2023-09-26,2023,PIT,LAD,15,5.0,23,2,0,1,1.0,3,2023_10083_32
Jose Urquidy,10083,2023-09-27,2023,PIT,NYY,4,7.7,32,10,2,1,1.0,1,2023_10083_33
Yoan Lopez,10084,2023-04-03,2023,TOR,BAL,8,6.7,27,6,3,0,1.0,5,2023_10084_0
Yoan Lopez,10084,2023-04-05,2023,TOR,WSN,11,7.0,30,5,2,0,1.01,2,2023_10084_1
Yoan Lopez,10084,2023-04-09,2023,TOR,ATL,8,6.0,27,5,3,0,1.02,4,2023_10084_2
Yoan Lopez,10084,2023-04-23,2023,TOR,CIN,1,3.0,19,3,1,1,1.0,14,2023_10084_3
Yoan Lopez,10084,2023-04-27,2023,TOR,SFG,0,6.0,24,6,2,0,1.03,4,2023_10084_4
Yoan Lopez,10084,2023-05-11,2023,TOR,TBR,8,5.3,18,3,1,1,1.0,14,2023_10084_5
Yoan Lopez,10084,2023-05-18,2023,TOR,WSN,1,5.7,26,5,2,0,1.01,7,2023_10084_6
Yoan Lopez,10084,2023-05-31,2023,TOR,CHW,2,6.3,30,6,2,0,0.99,13,2023_10084_7
Yoan Lopez,10084,2023-06-07,2023,TOR,SDP,4,6.7,34,9,3,1,1.0,7,2023_10084_8
Yoan Lopez,10084,2023-06-13,2023,TOR,HOU,1,5.3,26,8,0,0,1.02,6,2023_10084_9
Yoan Lopez,10084,2023-06-21,2023,TOR,OAK,1,6.3,24,5,2,0,1.0,8,2023_10084_10
Yoan Lopez,10084,2023-06-25,2023,TOR,MIA,5,6.7,28,8,2,0,0.98,4,2023_10084_11
Yoan Lopez,10084,2023-06-30,2023,TOR,ATL,6,4.3,22,3,0,0,1.02,5,2023_10084_12
Yoan Lopez,10084,2023-07-18,2023,TOR,MIN,4,5.7,27,8,2,0,1.0,18,2023_10084_13
Yoan Lopez,10084,2023-07-30,2023,TOR,CIN,1,8.0,36,8,4,0,1.0,12,2023_10084_14
Yoan Lopez,10084,2023-08-22,2023,TOR,CHC,4,5.7,20,7,3,0,0.97,23,2023_10084_15
Jake Irvin,10085,2023-03-28,2023,KCR,STL,5,5.3,24,7,1,1,0.96,5,2023_10085_0
Jake Irvin,10085,2023-03-29,2023,KCR,PIT,2,3.3,11,2,2,1,0.96,1,2023_10085_1
Jake Irvin,10085,2023-04-05,2023,KCR,MIL,2,5.0,23,7,1,1,0.96,7,2023_10085_2
Jake Irvin,10085,2023-04-15,2023,KCR,SFG,2,6.7,32,5,1,1,0.96,10,2023_10085_3
Jake Irvin,10085,2023-05-02,2023,KCR,STL,1,5.7,22,6,2,1,0.96,17,2023_10085_4
Jake Irvin,10085,2023-05-07,2023,KCR,DET,4,5.3,19,5,3,0,1.0,5,2023_10085_5
Jake Irvin,10085,2023-05-18,2023,KCR,TBR,2,4.0,14,4,1,0,1.05,11,2023_10085_6
Jake Irvin,10085,2023-06-05,2023,KCR,HOU,3,6.7,31,10,3,0,1.02,18,2023_10085_7
Jake Irvin,10085,2023-06-07,2023,KCR,HOU,2,5.3,25,3,2,0,1.02,2,2023_10085_8
Jake Irvin,10085,2023-06-10,2023,KCR,TOR,2,6.3,24,9,2,0,1.0,3,2023_10085_9
Jake Irvin,10085,2023-06-15,2023,KCR,CHC,3,4.3,20,2,1,0,0.97,5,2023_10085_10
Jake Irvin,10085,2023-06-22,2023,KCR,MIN,4,6.7,27,3,1,1,0.96,7,2023_10085_11
Jake Irvin,10085,2023-06-26,2023,KCR,CHC,8,6.0,28,7,2,1,0.96,4,2023_10085_12
Jake Irvin,10085,2023-07-02,2023,KCR,TOR,0,4.7,22,8,1,0,1.0,6,2023_10085_13
Jake Irvin,10085,2023-07-05,2023,KCR,MIL,4,5.3,26,5,1,1,0.96,3,2023_10085_14
Jake Irvin,10085,2023-07-09,2023,KCR,MIL,3,3.0,12,5,0,0,1.05,4,2023_10085_15
Jake Irvin,10085,2023-07-26,2023,KCR,TEX,1,3.3,15,4,1,1,0.96,17,2023_10085_16
Jake Irvin,10085,2023-08-01,2023,KCR,BAL,5,5.0,17,7,2,1,0.96,6,2023_10085_17
Jake Irvin,10085,2023-08-07,2023,KCR,MIA,2,4.3,15,2,1,0,0.98,6,2023_10085_18
Jake Irvin,10085,2023-08-15,2023,KCR,MIL,3,4.0,16,5,2,0,1.05,8,2023_10085_19
